"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",50140,"13.65.102.222",8883,25,8299,15,2092,10,6207,857.223081172,0.20199619000004532,82853.04787182494,245826.41880517083
"192.168.1.104",50142,"13.65.102.222",8883,24,8232,14,2026,10,6206,902.146929311,0.21185016200001883,76506.90396922406,234354.3168968433
"192.168.1.104",50144,"13.65.102.222",8883,24,8228,14,2026,10,6202,902.314358136,0.20261040699995192,79995.89083301059,244883.76848288832
"192.168.1.104",50146,"13.65.102.222",8883,24,8228,14,2026,10,6202,947.249889306,0.2116625590000467,76574.71437825913,234410.8482596067
"192.168.1.104",50148,"13.65.102.222",8883,24,8228,14,2026,10,6202,947.41702506,0.20136171399997238,80491.96482307567,246402.35233598977
"192.168.1.104",50150,"13.65.102.222",8883,24,8227,14,2026,10,6201,992.357195997,0.21180172600008973,76524.39999470605,234219.05447540586
"192.168.1.104",50152,"13.65.102.222",8883,25,8295,15,2092,10,6203,992.524466334,0.19952281600001243,83880.13128282511,248713.41029988724
"192.168.1.104",50154,"13.65.102.222",8883,24,8234,14,2026,10,6208,1037.468658597,0.22339251399989735,72553.9084089785,222317.20799750174
"192.168.1.104",50156,"13.65.102.222",8883,24,8232,14,2026,10,6206,1037.645781812,0.1992007859998921,81365.1407982335,249235.96436023546
"192.168.1.104",50158,"13.65.102.222",8883,24,8228,14,2026,10,6202,1082.579817687,0.21245213999986845,76290.12350739341,233539.6574495824
"192.168.1.104",50160,"13.65.102.222",8883,25,8299,15,2092,10,6207,1082.746971566,0.19998958600012884,83684.35744443822,248292.9286126329
"192.168.1.104",50162,"13.65.102.222",8883,25,8295,15,2092,10,6203,1127.688795143,0.21170380999978988,79053.84414204265,234402.9613829305
"192.168.1.104",50164,"13.65.102.222",8883,25,8295,15,2092,10,6203,1127.856020064,0.1994220880001194,83922.499096439,248839.03532275866
"192.168.1.104",50166,"13.65.102.222",8883,24,8230,14,2026,10,6204,1172.800146305,0.21202240299999175,76444.75192558132,234088.47035849286
"192.168.1.104",50168,"13.65.102.222",8883,25,8297,15,2092,10,6205,1172.967537216,0.20098739400009435,83268.90391937786,246980.66387176848
"192.168.1.104",50170,"13.65.102.222",8883,24,8233,14,2026,10,6207,1217.911621801,0.2184409730000425,74198.53417333408,227319.99092491835
"192.168.1.104",50172,"13.65.102.222",8883,25,8297,15,2092,10,6205,1218.085473572,0.20008843999994497,83643.01305964804,248090.2944718528
"192.168.1.104",50174,"13.65.102.222",8883,24,8227,14,2026,10,6201,1263.018897372,0.2119160509998892,76483.1164205135,234092.69739565853
"192.168.1.104",50176,"13.65.102.222",8883,24,8229,14,2026,10,6203,1263.186155628,0.20084145800001352,80700.46972074316,247080.4608478627
"192.168.1.104",50178,"13.65.102.222",8883,25,8294,15,2092,10,6202,1308.129692879,0.21201750799991714,78936.87723188662,234018.40946087995
"192.168.1.104",50180,"13.65.102.222",8883,24,8233,14,2026,10,6207,1308.297181186,0.19974620199991477,81142.96961704892,248595.4651594386
"192.168.1.104",50182,"13.65.102.222",8883,24,8228,14,2026,10,6202,1353.240972599,0.2112655849998646,76718.6004289832,234851.3128630572
"192.168.1.104",50184,"13.65.102.222",8883,25,8295,15,2092,10,6203,1353.407986741,0.19978333799986103,83770.74969090587,248389.08237700243
"192.168.1.104",50186,"13.65.102.222",8883,24,8229,14,2026,10,6203,1398.350889089,0.2242036069999358,72291.43284927009,221334.53009083038
"192.168.1.104",50188,"13.65.102.222",8883,24,8228,14,2026,10,6202,1398.530387922,0.2115212609999162,76625.86693829525,234567.43669857216
"192.168.1.104",50190,"13.65.102.222",8883,24,8230,14,2026,10,6204,1443.464022273,0.21213256100008948,76405.05504477063,233966.91090708636
"192.168.1.104",50192,"13.65.102.222",8883,24,8233,14,2026,10,6207,1443.631315789,0.20098156300014125,80644.21312112399,247067.43871807336
"192.168.1.104",50194,"13.65.102.222",8883,24,8229,14,2026,10,6203,1488.549046334,0.22737213699997483,71284.02016999028,218250.13677909662
"192.168.1.104",50196,"13.65.102.222",8883,24,8226,14,2026,10,6200,1488.730614326,0.1994541730000492,81261.7743525276,248678.67768295712
"192.168.1.104",50198,"13.65.102.222",8883,24,8227,14,2026,10,6201,1533.655732688,0.21301729700007854,76087.71789078717,232882.49686119016
"192.168.1.104",50200,"13.65.102.222",8883,24,8232,14,2026,10,6206,1533.823036934,0.1992900070001724,81328.71408843885,249124.3828395121
"192.168.1.104",50202,"13.65.102.222",8883,24,8266,14,2062,10,6204,1578.763553393,0.21174907299996448,77903.52876776356,234390.63650591907
"192.168.1.104",50204,"13.65.102.222",8883,24,8227,14,2026,10,6201,1578.930858576,0.20031083599997146,80914.24469918497,247655.0993976535
"192.168.1.104",50206,"13.65.102.222",8883,24,8224,14,2026,10,6198,1623.877122333,0.228206352999905,71023.43903636525,217277.0361043395
"192.168.1.104",50208,"13.65.102.222",8883,24,8229,14,2026,10,6203,1624.060606099,0.20212937099995543,80186.26842708363,245506.1318130305
"192.168.1.104",50210,"13.65.102.222",8883,24,8260,14,2062,10,6198,1668.984594136,0.21265005899999778,77573.45602241367,233171.81398007757
"192.168.1.104",50212,"13.65.102.222",8883,24,8228,14,2026,10,6202,1669.152098902,0.20284504500000367,79903.35677166631,244600.50281237633
"192.168.1.104",50214,"13.65.102.222",8883,24,8229,14,2026,10,6203,1714.095299908,0.2231846540000788,72621.48050732142,222345.03632128076
"192.168.1.104",50216,"13.65.102.222",8883,24,8229,14,2026,10,6203,1714.27280401,0.20027573299989854,80928.42681049237,247778.39659698133
"192.168.1.104",50218,"13.65.102.222",8883,24,8231,14,2026,10,6205,1759.203121444,0.211403553999844,76668.53131528696,234811.56802139964
"192.168.1.104",50220,"13.65.102.222",8883,24,8228,14,2026,10,6202,1759.370189076,0.20273744199994326,79945.7655187567,244730.32465317327
"192.168.1.104",50222,"13.65.102.222",8883,24,8231,14,2026,10,6205,1804.314643766,0.2235402779999731,72505.9490173934,222062.889266005
"192.168.1.104",50224,"13.65.102.222",8883,24,8228,14,2026,10,6202,1804.49193563,0.19942646499998773,81273.06473592157,248793.45878192774
"192.168.1.104",50226,"13.65.102.222",8883,24,8228,14,2026,10,6202,1849.419005197,0.21316651600000114,76034.45561778526,232757.00579541177
"192.168.1.104",50228,"13.65.102.222",8883,25,8295,15,2092,10,6203,1849.586259652,0.2010064070000226,83261.0275949966,246877.7027589694
"192.168.1.104",50230,"13.65.102.222",8883,24,8226,14,2026,10,6200,1894.518922079,0.21364312900004734,75864.8315808762,232162.86071146716
"192.168.1.104",50232,"13.65.102.222",8883,24,8234,14,2026,10,6208,1894.686447679,0.1997620370000277,81136.53746931782,248615.80681615253
"192.168.1.104",50234,"13.65.102.222",8883,24,8234,14,2026,10,6208,1939.626380146,0.2251139699999385,71999.08561873983,220617.1389541643
"192.168.1.104",50236,"13.65.102.222",8883,24,8230,14,2026,10,6204,1939.803547114,0.1996264130000327,81191.66074480006,248624.41424518242
"192.168.1.104",50238,"13.65.102.222",8883,24,8231,14,2026,10,6205,1984.734579734,0.21158339800012982,76603.36374780245,234611.9802838668
"192.168.1.104",50240,"13.65.102.222",8883,25,8295,15,2092,10,6203,1984.901858199,0.2013883850002003,83103.10448134015,246409.44411938477
"192.168.1.104",50242,"13.65.102.222",8883,24,8229,14,2026,10,6203,2029.846484529,0.22393246499996167,72378.96479191963,221602.52645818234
"192.168.1.104",50244,"13.65.102.222",8883,24,8227,14,2026,10,6201,2030.024066861,0.201573228000143,80407.50332176306,246104.110611181
"192.168.1.104",50246,"13.65.102.222",8883,24,8233,14,2026,10,6207,2074.957850068,0.2242235570001867,72285.00081276699,221457.55184839322
"192.168.1.104",50248,"13.65.102.222",8883,24,8231,14,2026,10,6205,2075.135079224,0.19926104900014252,81340.53334221084,249120.43898737326
"192.168.1.104",50250,"13.65.102.222",8883,25,8293,15,2092,10,6201,2120.068879264,0.2241654849999577,74659.12961579772,221300.79481240996
"192.168.1.104",50252,"13.65.102.222",8883,24,8227,14,2026,10,6201,2120.246018837,0.20119052200016085,80560.45502972075,246572.2515495056
"192.168.1.104",50254,"13.65.102.222",8883,22,8107,13,1972,9,6135,2165.175480155,0.21305563099986102,74046.38838205731,230362.36953545723
"192.168.1.104",50256,"13.65.102.222",8883,24,8228,14,2026,10,6202,2165.342667266,0.20039229600024555,80881.3528439244,247594.34863673203
"192.168.1.104",50258,"13.65.102.222",8883,24,8229,14,2026,10,6203,2210.268710637,0.22377309000012247,72430.51432140982,221760.35554575772
"192.168.1.104",50260,"13.65.102.222",8883,24,8230,14,2026,10,6204,2210.44607448,0.1999787039999319,81048.6300581562,248186.42689081986
"192.168.1.104",50262,"13.65.102.222",8883,24,8232,14,2026,10,6206,2255.377539818,0.2236892880000596,72457.6493801334,221950.72658100093
"192.168.1.104",50264,"13.65.102.222",8883,24,8226,14,2026,10,6200,2255.554906786,0.20277645299984215,79930.38521101174,244604.3377632146
"192.168.1.104",50266,"13.65.102.222",8883,25,8294,15,2092,10,6202,2300.487745511,0.21852566300003673,76585.9705914595,227048.8478050821
