"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",44358,"13.65.102.222",8883,28,9016,15,2128,13,6888,79261.500625346,14.996908150991658,1135.1673177297084,3674.3573705461613
"192.168.1.104",44360,"13.65.102.222",8883,29,9089,16,2194,13,6895,79306.609854471,14.99919762200443,1170.1959292976114,3677.530051279413
"192.168.1.104",44362,"13.65.102.222",8883,29,9086,16,2194,13,6892,79351.707190588,14.980418211998767,1171.6628836130549,3680.538101121775
"192.168.1.104",44364,"13.65.102.222",8883,29,9085,16,2194,13,6891,79396.800167021,14.99140918799094,1170.8038770671576,3677.306069676291
"192.168.1.104",44366,"13.65.102.222",8883,28,9018,15,2128,13,6890,79441.903431105,14.997010799997952,1135.1595479281996,3675.3991001998565
"192.168.1.104",44368,"13.65.102.222",8883,29,9086,16,2194,13,6892,79487.011949198,14.997767911001574,1170.307482030361,3676.2803856669316
"192.168.1.104",44370,"13.65.102.222",8883,28,9017,15,2128,13,6889,79532.121024611,14.970021668996196,1137.206102731148,3681.4909970464655
"192.168.1.104",44372,"13.65.102.222",8883,28,9024,15,2128,13,6896,79577.203266168,15.002946705004433,1134.7104228745554,3677.1443026987477
"192.168.1.104",44374,"13.65.102.222",8883,28,9020,15,2128,13,6892,79622.31291577,14.97013460600283,1137.1975234727413,3683.0664153073935
"192.168.1.104",44376,"13.65.102.222",8883,28,9025,15,2128,13,6897,79667.395265612,14.971775137004443,1137.0729151497374,3685.3345374942382
"192.168.1.104",44378,"13.65.102.222",8883,28,9023,15,2128,13,6895,79712.459462811,14.998811941986787,1135.0232315630294,3677.624615426263
"192.168.1.104",44380,"13.65.102.222",8883,28,9017,15,2128,13,6889,79757.561229946,14.996705491998,1135.18265789001,3674.940474720056
"192.168.1.104",44382,"13.65.102.222",8883,28,9021,15,2128,13,6893,79802.669663358,14.97040559600282,1137.1769382484533,3683.534133151593
"192.168.1.104",44384,"13.65.102.222",8883,29,9082,16,2194,13,6888,79847.753024787,14.968717916999594,1172.5787136429792,3681.2772012638293
"192.168.1.104",44386,"13.65.102.222",8883,28,9018,15,2128,13,6890,79892.833510481,15.001818450007704,1134.7957620425182,3674.2212408237547
"192.168.1.104",44388,"13.65.102.222",8883,29,9089,16,2194,13,6895,79937.943076828,15.000873665994732,1170.0651835891651,3677.119161735321
"192.168.1.104",44390,"13.65.102.222",8883,28,9024,15,2128,13,6896,79983.052780927,14.969208178998088,1137.2679033140043,3685.4320776566606
"192.168.1.104",44392,"13.65.102.222",8883,28,9021,15,2128,13,6893,80028.125959583,14.975862219987903,1136.7625950296538,3682.1919960241557
"192.168.1.104",44394,"13.65.102.222",8883,28,9019,15,2128,13,6891,80073.209523459,15.00016995301121,1134.9204744565257,3675.1583597180065
"192.168.1.104",44396,"13.65.102.222",8883,28,9019,15,2128,13,6891,80118.320225847,14.990584059996763,1135.6462117729973,3677.5084799472384
"192.168.1.104",44398,"13.65.102.222",8883,29,9087,16,2194,13,6893,80163.421217021,14.961037892004242,1173.1806393846825,3685.8405411479566
"192.168.1.104",44400,"13.65.102.222",8883,28,9018,15,2128,13,6890,80208.493527149,14.968479041999672,1137.323301334277,3682.4048619328796
"192.168.1.104",44402,"13.65.102.222",8883,28,9024,15,2128,13,6896,80253.573851455,14.995645873001195,1135.2628719147563,3678.934569889173
"192.168.1.104",44404,"13.65.102.222",8883,28,9019,15,2128,13,6891,80298.680246564,14.98791422699287,1135.8485071485256,3678.1635633272977
"192.168.1.104",44406,"13.65.102.222",8883,28,9019,15,2128,13,6891,80343.778332356,14.974977178993868,1136.8297792052997,3681.341169409643
"192.168.1.104",44408,"13.65.102.222",8883,28,9017,15,2128,13,6889,80388.861150458,14.971194697995088,1137.1169999064816,3681.2025434002594
"192.168.1.104",44410,"13.65.102.222",8883,28,9023,15,2128,13,6895,80433.944600567,14.999322581992601,1134.9845905999862,3677.4994136216656
"192.168.1.104",44412,"13.65.102.222",8883,28,9023,15,2128,13,6895,80479.053035216,14.969901610995294,1137.2152230777513,3684.726956353898
"192.168.1.104",44414,"13.65.102.222",8883,29,9085,16,2194,13,6891,80524.135244273,14.96980814699782,1172.4933163902997,3682.6123260007084
"192.168.1.104",44416,"13.65.102.222",8883,28,9021,15,2128,13,6893,80569.217935932,14.97337081299338,1136.9517400335237,3682.804672956334
"192.168.1.104",44418,"13.65.102.222",8883,28,9018,15,2128,13,6890,80614.301079224,14.998522230001981,1135.0451557118338,3675.0287231459283
"192.168.1.104",44420,"13.65.102.222",8883,28,9020,15,2128,13,6892,80659.380683919,14.97011642101279,1137.1989048865564,3683.0708893224373
"192.168.1.104",44422,"13.65.102.222",8883,28,9018,15,2128,13,6890,80704.440364585,14.999505662999582,1134.9707372019861,3674.7877722376334
"192.168.1.104",44424,"13.65.102.222",8883,28,9017,15,2128,13,6889,80749.549706312,14.99756878100743,1135.1173145849343,3674.7289380524494
"192.168.1.104",44426,"13.65.102.222",8883,28,9023,15,2128,13,6895,80794.658442739,15.001367927994579,1134.829842299309,3676.9980087658532
"192.168.1.104",44428,"13.65.102.222",8883,28,9020,15,2128,13,6892,80839.768472122,14.970583629998146,1137.1634146505287,3682.9559463211676
"192.168.1.104",44430,"13.65.102.222",8883,28,9019,15,2128,13,6891,80884.849871594,15.00165343900153,1134.8082442526463,3674.7949300493356
"192.168.1.104",44432,"13.65.102.222",8883,28,9019,15,2128,13,6891,80929.962375713,14.996646810992388,1135.1870997936408,3676.021759717095
"192.168.1.104",44434,"13.65.102.222",8883,28,9018,15,2128,13,6890,80975.071287627,14.991747916006716,1135.558048026104,3676.6893566258727
"192.168.1.104",44436,"13.65.102.222",8883,28,9021,15,2128,13,6893,81020.15704626,14.977219911990687,1136.65954696777,3681.858203594379
