"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",46986,"13.65.102.222",8883,28,7687,15,1461,13,6226,137633.779804681,14.964166056015529,781.0659114746642,3328.4848493095546
"192.168.1.104",46988,"13.65.102.222",8883,28,7688,15,1461,13,6227,137678.85530323,14.969360843999311,780.7948597007271,3327.8641966847554
"192.168.1.104",46990,"13.65.102.222",8883,28,7685,15,1461,13,6224,137723.936476865,14.9960136259906,779.4071338894186,3320.3490768841484
"192.168.1.104",46992,"13.65.102.222",8883,28,7685,15,1461,13,6224,137769.043566412,14.970265478012152,780.7476772651067,3326.059920121851
"192.168.1.104",46994,"13.65.102.222",8883,28,7691,15,1461,13,6230,137814.124349338,14.970622699998785,780.7290474297338,3329.1868346935257
"192.168.1.104",46996,"13.65.102.222",8883,26,7551,14,1395,12,6156,137859.207393516,14.998464455013163,744.0761708289294,3283.536134496695
"192.168.1.104",46998,"13.65.102.222",8883,28,7685,15,1461,13,6224,137904.31350612,15.001076054002624,779.1441065910321,3319.22855538849
"192.168.1.104",47000,"13.65.102.222",8883,26,7556,14,1395,12,6161,137949.426144789,14.972921618988039,745.3455166590434,3291.8091241120906
"192.168.1.104",47002,"13.65.102.222",8883,28,7684,15,1461,13,6223,137994.505248483,14.972529986989684,780.6295936729622,3325.0225608671076
"192.168.1.104",47004,"13.65.102.222",8883,28,7686,15,1461,13,6225,138039.588114464,14.995726585999364,779.4220528742105,3320.946118509213
"192.168.1.104",47006,"13.65.102.222",8883,28,7682,15,1461,13,6221,138084.695118711,15.005513201002032,778.9137128092029,3316.647643659173
"192.168.1.104",47008,"13.65.102.222",8883,28,7683,15,1461,13,6222,138129.803903745,14.969442525005434,780.7905992809012,3325.1739279437147
"192.168.1.104",47010,"13.65.102.222",8883,28,7685,15,1461,13,6224,138174.871950249,14.980570754996734,780.2105935183741,3323.7718918948394
"192.168.1.104",47012,"13.65.102.222",8883,28,7687,15,1461,13,6226,138219.965146274,14.996010115020908,779.4073163696119,3321.4168047345674
"192.168.1.104",47014,"13.65.102.222",8883,28,7685,15,1461,13,6224,138265.053693718,15.004830402001971,778.9491574953468,3318.398053559916
"192.168.1.104",47016,"13.65.102.222",8883,28,7690,15,1461,13,6229,138310.166203906,14.972932506992947,780.6086078689826,3328.138958532438
"192.168.1.104",47018,"13.65.102.222",8883,28,7689,15,1461,13,6228,138355.220475744,14.982076770014828,780.1321658818621,3325.573668112414
"192.168.1.104",47020,"13.65.102.222",8883,28,7688,15,1461,13,6227,138400.314475316,14.996314285992412,779.3915076131336,3321.8829006892424
"192.168.1.104",47022,"13.65.102.222",8883,28,7685,15,1461,13,6224,138445.421713511,14.99013094001566,779.7130022926797,3321.652105591813
"192.168.1.104",47024,"13.65.102.222",8883,30,7807,16,1515,14,6292,138490.499509934,15.296836083027301,792.3207082965229,3290.615113268463
"192.168.1.104",47026,"13.65.102.222",8883,28,7686,15,1461,13,6225,138535.582522356,14.972074411984067,780.6533469166168,3326.1923918931825
"192.168.1.104",47028,"13.65.102.222",8883,28,7690,15,1461,13,6229,138580.664803302,14.998259544983739,779.290421328195,3322.518846306178
"192.168.1.104",47030,"13.65.102.222",8883,28,7685,15,1461,13,6224,138625.7734969,14.974739592027618,780.5144074907693,3325.0661685301493
"192.168.1.104",47032,"13.65.102.222",8883,28,7684,15,1461,13,6223,138670.858421683,14.963765056018019,781.0868425322813,3326.9701718537895
"192.168.1.104",47034,"13.65.102.222",8883,28,7687,15,1461,13,6226,138715.93395708,15.0003415029787,779.1822604624736,3320.45773691948
"192.168.1.104",47036,"13.65.102.222",8883,28,7685,15,1461,13,6224,138761.043108872,14.998399275995325,779.2831611508328,3319.8209411381135
"192.168.1.104",47038,"13.65.102.222",8883,28,7685,15,1461,13,6224,138806.150707261,14.973653016990284,780.5710461393674,3325.307454600563
"192.168.1.104",47040,"13.65.102.222",8883,28,7689,15,1461,13,6228,138851.233681728,14.99775818202761,779.3164723782638,3322.096502376336
"192.168.1.104",47042,"13.65.102.222",8883,28,7682,15,1461,13,6221,138896.323518708,15.005632563988911,778.9075169046394,3316.6212612346076
"192.168.1.104",47044,"13.65.102.222",8883,28,7685,15,1461,13,6224,138941.440756057,15.001330105995294,779.1309115535616,3319.172343264454
"192.168.1.104",47046,"13.65.102.222",8883,28,7691,15,1461,13,6230,138986.532561688,14.982639874971937,780.1028455288753,3326.51658291916
"192.168.1.104",47048,"13.65.102.222",8883,28,7691,15,1461,13,6230,139031.611955956,15.008467828010907,778.7603727401284,3320.7920069616703
"192.168.1.104",47050,"13.65.102.222",8883,28,7689,15,1461,13,6228,139076.73134533,14.999666813004296,779.2173083382644,3321.673782567221
"192.168.1.104",47052,"13.65.102.222",8883,28,7685,15,1461,13,6224,139121.842693196,14.999516846990446,779.22509899678,3319.573590798055
"192.168.1.104",47054,"13.65.102.222",8883,28,7686,15,1461,13,6225,139166.938919473,14.981146870006341,780.1805897384579,3324.178077427721
"192.168.1.104",47056,"13.65.102.222",8883,28,7686,15,1461,13,6225,139211.997783965,15.013381600991124,778.505490010885,3317.040845528925
"192.168.1.104",47058,"13.65.102.222",8883,28,7684,15,1461,13,6223,139257.101137585,14.992847416986478,779.5717301009695,3320.51668474903
"192.168.1.104",47060,"13.65.102.222",8883,28,7687,15,1461,13,6226,139302.17850658,14.993854696978815,779.5193588447321,3321.894269792814
"192.168.1.104",47062,"13.65.102.222",8883,28,7687,15,1461,13,6226,139347.28238262,14.962044660991523,781.1766549843626,3328.956778872445
"192.168.1.104",47064,"13.65.102.222",8883,28,7681,15,1461,13,6220,139392.355013931,15.004739972006064,778.9538520364888,3316.285393338097
"192.168.1.104",47066,"13.65.102.222",8883,28,7689,15,1461,13,6228,139437.464743264,14.998414317000424,779.2823796547525,3321.95117076646
"192.168.1.104",47068,"13.65.102.222",8883,28,7683,15,1461,13,6222,139482.572141064,14.971405313001014,780.6882357162732,3324.7379894775163
"192.168.1.104",47070,"13.65.102.222",8883,28,7683,15,1461,13,6222,139527.655799746,14.968171610002173,780.8568945180809,3325.456261253593
"192.168.1.104",47072,"13.65.102.222",8883,28,7685,15,1461,13,6224,139572.733817839,15.000391134992242,779.179682370732,3319.380111619053
"192.168.1.104",47074,"13.65.102.222",8883,28,7685,15,1461,13,6224,139617.843487291,15.00103385100374,779.1462985878096,3319.23789350481
"192.168.1.104",47076,"13.65.102.222",8883,28,7692,15,1461,13,6231,139662.954066628,14.971061216987437,780.7061791142637,3329.6236838199707
"192.168.1.104",47078,"13.65.102.222",8883,28,7682,15,1461,13,6221,139708.037095671,14.999747716996353,779.2131054815154,3317.9224703631126
"192.168.1.104",47080,"13.65.102.222",8883,28,7682,15,1461,13,6221,139753.133677855,15.000364218023606,779.1810805471208,3317.786106833428
"192.168.1.104",47082,"13.65.102.222",8883,28,7688,15,1461,13,6227,139798.233660015,14.99028321300284,779.7050818800822,3323.2194010042926
"192.168.1.104",47084,"13.65.102.222",8883,28,7689,15,1461,13,6228,139843.321439263,14.961274989997037,781.2168420013992,3330.1974620018577
"192.168.1.104",47086,"13.65.102.222",8883,28,7687,15,1461,13,6226,139888.395247662,14.998558838997269,779.2748707036044,3320.852392197564
"192.168.1.104",47088,"13.65.102.222",8883,28,7686,15,1461,13,6225,139933.483576335,14.992621593992226,779.5834722250017,3321.6338908970815
"192.168.1.104",47090,"13.65.102.222",8883,28,7688,15,1461,13,6227,139978.588123816,14.99990254099248,779.2050627034711,3321.088244664281
"192.168.1.104",47092,"13.65.102.222",8883,28,7684,15,1461,13,6223,140023.68515146,14.979308636015048,780.2763321064305,3323.5178745368357
"192.168.1.104",47094,"13.65.102.222",8883,28,7687,15,1461,13,6226,140068.773709045,14.99847316800151,779.2793219069632,3320.871360843774
"192.168.1.104",47096,"13.65.102.222",8883,28,7686,15,1461,13,6225,140113.884060302,15.001154273020802,779.140043977854,3319.744540562725
"192.168.1.104",47098,"13.65.102.222",8883,28,7687,15,1461,13,6226,140158.979216971,14.990396370994858,779.6991961210102,3322.6606400064406
"192.168.1.104",47100,"13.65.102.222",8883,28,7686,15,1461,13,6225,140204.060661305,14.971230383001966,780.6973575979647,3326.379911736708
"192.168.1.104",47102,"13.65.102.222",8883,28,7687,15,1461,13,6226,140249.144365531,14.999232876987662,779.2398515214821,3320.70315918737
"192.168.1.104",47104,"13.65.102.222",8883,28,7689,15,1461,13,6228,140294.254856358,14.987551841011737,779.8471774434242,3324.358809799895
"192.168.1.104",47106,"13.65.102.222",8883,28,7680,15,1461,13,6219,140339.352819484,14.97206289001042,780.6539476800091,3322.9889805763014
"192.168.1.104",47108,"13.65.102.222",8883,28,7685,15,1461,13,6224,140384.43697144,14.965779825986829,780.981688619043,3327.056830913705
"192.168.1.104",47110,"13.65.102.222",8883,28,7688,15,1461,13,6227,140429.493484884,15.002125947998138,779.089579737839,3320.596039033213
"192.168.1.104",47112,"13.65.102.222",8883,28,7684,15,1461,13,6223,140474.606960288,14.97212274800404,780.6508266543666,3325.1130008693517
"192.168.1.104",47114,"13.65.102.222",8883,28,7686,15,1461,13,6225,140519.677486325,14.971641937008826,780.6758970843473,3326.2884732033276
"192.168.1.104",47116,"13.65.102.222",8883,28,7686,15,1461,13,6225,140564.760246829,14.994881464983337,779.4659815947393,3321.1332891356965
"192.168.1.104",47118,"13.65.102.222",8883,28,7685,15,1461,13,6224,140609.864314194,14.98919110398856,779.7618910129095,3321.8603762247426
"192.168.1.104",47120,"13.65.102.222",8883,28,7687,15,1461,13,6226,140654.943621228,14.969614329980686,780.7816382143948,3327.2734288315005
"192.168.1.104",47122,"13.65.102.222",8883,28,7688,15,1461,13,6227,140700.025863874,15.002430400985759,779.0737692228868,3320.5286522593537
"192.168.1.104",47124,"13.65.102.222",8883,28,7686,15,1461,13,6225,140745.137101487,15.00074505401426,779.1612988497691,3319.8351029019937
"192.168.1.104",47126,"13.65.102.222",8883,28,7690,15,1461,13,6229,140790.234060499,14.99901002299157,779.2514293999261,3322.3526035127584
"192.168.1.104",47128,"13.65.102.222",8883,28,7686,15,1461,13,6225,140835.342601545,14.97063239797717,780.7285416733151,3326.512780230244
"192.168.1.104",47130,"13.65.102.222",8883,28,7685,15,1461,13,6224,140880.412237614,15.008786180027528,778.7438544199823,3317.5234427857426
"192.168.1.104",47132,"13.65.102.222",8883,28,7690,15,1461,13,6229,140925.532416348,14.998544600995956,779.2756104631562,3322.4556999144424
"192.168.1.104",47134,"13.65.102.222",8883,28,7688,15,1461,13,6227,140970.642302051,15.00350927899126,779.0177472923739,3320.289878432315
"192.168.1.104",47136,"13.65.102.222",8883,28,7680,15,1461,13,6219,141015.730347896,14.981909032008843,780.1409002703589,3320.8051052576056
"192.168.1.104",47138,"13.65.102.222",8883,28,7683,15,1461,13,6222,141060.811824511,15.013860520004528,778.4806568854734,3315.336514128279
"192.168.1.104",47140,"13.65.102.222",8883,28,7685,15,1461,13,6224,141105.909540989,15.003967463009758,778.9939580191157,3318.588908084172
"192.168.1.104",47142,"13.65.102.222",8883,28,7686,15,1461,13,6225,141151.013468181,15.000057534023654,779.1970113107147,3319.987265851608
"192.168.1.104",47144,"13.65.102.222",8883,28,7688,15,1461,13,6227,141196.121117066,14.97303756797919,780.6031305895835,3327.047018604611
"192.168.1.104",47146,"13.65.102.222",8883,28,7688,15,1461,13,6227,141241.205019093,14.994698277994758,779.4755041621976,3322.240906514719
"192.168.1.104",47148,"13.65.102.222",8883,28,7684,15,1461,13,6223,141286.311424751,14.989716520998627,779.7345589308941,3321.2102397172853
"192.168.1.104",47150,"13.65.102.222",8883,28,7688,15,1461,13,6227,141331.4116379,14.9616969700146,781.1948085450761,3329.5688383368847
"192.168.1.104",47152,"13.65.102.222",8883,28,7685,15,1461,13,6224,141376.484564195,14.96817216699128,780.856865461174,3326.525072300032
"192.168.1.104",47154,"13.65.102.222",8883,28,7689,15,1461,13,6228,141421.564371376,15.002149325999198,779.0883656746655,3321.124121438615
"192.168.1.104",47156,"13.65.102.222",8883,28,7687,15,1461,13,6226,141466.663663936,15.003379933012184,779.0244632999462,3319.785289873693
"192.168.1.104",47158,"13.65.102.222",8883,28,7687,15,1461,13,6226,141511.777017586,14.967750252020778,780.878876464552,3327.6878062069136
"192.168.1.104",47160,"13.65.102.222",8883,28,7680,15,1461,13,6219,141556.854384412,14.999872799991863,779.2066076724558,3316.828126704314
"192.168.1.104",47162,"13.65.102.222",8883,28,7686,15,1461,13,6225,141601.963654172,15.003591279993998,779.0134896293093,3319.2053202891516
"192.168.1.104",47164,"13.65.102.222",8883,28,7684,15,1461,13,6223,141647.075882313,14.994708185025956,779.4749891613025,3320.104625291434
"192.168.1.104",47166,"13.65.102.222",8883,28,7687,15,1461,13,6226,141692.174187101,14.971614198002499,780.677343499768,3326.828980581489
"192.168.1.104",47168,"13.65.102.222",8883,28,7685,15,1461,13,6224,141737.23021138,14.992611910012783,779.5839757710393,3321.1024402456865
"192.168.1.104",47170,"13.65.102.222",8883,28,7689,15,1461,13,6228,141782.304443178,15.005902926001,778.8934832936972,3320.293370262249
"192.168.1.104",47172,"13.65.102.222",8883,28,7693,15,1461,13,6232,141827.418042498,15.003689098986797,779.008410724086,3322.9160955732405
"192.168.1.104",47174,"13.65.102.222",8883,28,7687,15,1461,13,6226,141872.517304214,14.983508406003239,780.0576262444067,3324.188077342694
"192.168.1.104",47176,"13.65.102.222",8883,28,7691,15,1461,13,6230,141917.611431085,15.00259459100198,779.0652429553782,3322.092035326493
"192.168.1.104",47178,"13.65.102.222",8883,28,7687,15,1461,13,6226,141962.719768022,15.000654547999147,779.1659998969176,3320.3884430925455
