"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",54224,"::1",4433,18,6559,10,1975,8,4584,3.7292112619999997,0.009614242000000495,1643395.287948773,3814341.2658011015
"::1",54226,"::1",4433,18,6576,10,1975,8,4601,3.744123382,0.009471119999999722,1668229.3118448993,3886340.7917966493
"::1",54228,"::1",4433,18,6598,10,1975,8,4623,3.758955592,0.00965678400000014,1636155.4737063365,3829846.458199693
"::1",54230,"::1",4433,18,6577,10,1975,8,4602,3.773858641,0.009627210000000108,1641181.609209711,3824160.8939661216
"::1",54232,"::1",4433,18,6580,10,1975,8,4605,3.788697745,0.009876798000000075,1599708.7315139866,3729953.776517422
"::1",54234,"::1",4433,18,6564,10,1975,8,4589,3.80375103,0.010214713999999958,1546788.2899119903,3594031.120205632
"::1",54236,"::1",4433,18,6577,10,1975,8,4602,3.819691485,0.012190319000000116,1296110.462736853,3020101.4427924035
"::1",54238,"::1",4433,18,6579,10,1975,8,4604,3.835952512,0.011010439000000094,1435001.8196367887,3345189.051953304
"::1",54240,"::1",4433,18,6580,10,1975,8,4605,3.850761951,0.00906550000000017,1742871.3253543326,4063758.2041806085
"::1",54242,"::1",4433,18,6559,9,1889,9,4670,3.863568306,0.009189235000000018,1644532.9779900035,4065626.7904781983
"::1",54244,"::1",4433,18,6595,10,1975,8,4620,3.876721203,0.010045108000000358,1572904.9403948109,3679402.9491767217
"::1",54246,"::1",4433,18,6562,10,1975,8,4587,3.894484033,0.011199857999999896,1410732.1717829055,3276470.1123889554
"::1",54248,"::1",4433,18,6574,10,1975,8,4599,3.909736486,0.011018852000000301,1433906.181878073,3339004.8255479787
"::1",54250,"::1",4433,18,6584,10,1975,8,4609,3.925129421,0.01120420000000033,1410185.4661644325,3290908.7663553767
"::1",54252,"::1",4433,18,6562,10,1975,8,4587,3.9405257799999998,0.011052339000000355,1429561.6520629246,3320202.176208929
"::1",54254,"::1",4433,18,6567,10,1975,8,4592,3.955547615,0.009269079000000069,1704592.2253980015,3963284.8096342394
"::1",54256,"::1",4433,18,6579,10,1975,8,4604,3.968745989,0.00941526200000009,1678126.429195475,3911946.369628338
"::1",54258,"::1",4433,18,6578,10,1975,8,4603,3.981989353,0.010232349000000251,1544122.4688485127,3598782.6451188377
"::1",54260,"::1",4433,18,6575,10,1975,8,4600,3.99656344,0.009426214999999516,1676176.4928978186,3904006.008774666
"::1",54262,"::1",4433,18,6594,10,1975,8,4619,4.010047918,0.009246646000000247,1708727.6835297444,3996259.833024754
"::1",54264,"::1",4433,18,6594,10,1975,8,4619,4.023209357,0.009349429000000242,1689942.7761844697,3952326.9282005397
"::1",54266,"::1",4433,18,6562,10,1975,8,4587,4.036503983,0.00922072599999968,1713531.0169720422,3979730.0125826616
"::1",54268,"::1",4433,18,6596,10,1975,8,4621,4.050960987,0.011416679999999957,1383939.9895591415,3238069.2110140724
"::1",54270,"::1",4433,18,6560,10,1975,8,4585,4.066851309,0.010716309000000201,1474388.2431907947,3422820.3012809083
"::1",54272,"::1",4433,18,6580,10,1975,8,4605,4.083705015,0.013608425000000146,1161045.4552969818,2707146.4919709372
"::1",54274,"::1",4433,18,6574,10,1975,8,4599,4.104251253,0.011313379999999817,1396576.4431142819,3252078.5123456116
"::1",54276,"::1",4433,18,6595,10,1975,8,4620,4.122377077,0.014278081999999692,1106591.2074184993,2588582.9763409956
"::1",54278,"::1",4433,18,6578,10,1975,8,4603,4.141203634,0.01559881499999971,1012897.4540694465,2360692.142319829
"::1",54280,"::1",4433,18,6562,10,1975,8,4587,4.163502929,0.017116576000000272,923081.8126241924,2143886.7212694534
