"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",50254,"::1",4433,18,7428,10,2441,8,4987,2.915276431,0.032186100000000106,606721.5350725914,1239541.292669813
"::1",50256,"::1",4433,18,7448,10,2441,8,5007,2.954602564,0.028418338999999904,687161.9062606039,1409512.3574956346
"::1",50258,"::1",4433,18,7444,10,2441,8,5003,2.9888808129999997,0.021028545000000065,928642.4714596249,1903317.609468457
"::1",50260,"::1",4433,18,7438,10,2441,8,4997,3.015174018,0.024100706000000027,810266.719987372,1658706.5955661198
"::1",50262,"::1",4433,18,7456,10,2441,8,5015,3.044303452,0.025043308999999958,779769.1590995436,1602024.7164621924
"::1",50264,"::1",4433,18,7426,9,2355,9,5071,3.074580681,0.02589613600000007,727521.6657805608,1566565.7610077383
"::1",50266,"::1",4433,18,7447,10,2441,8,5006,3.105285978,0.0264079960000001,739472.9990113572,1516510.3781445532
"::1",50268,"::1",4433,18,7447,10,2441,8,5006,3.13786659,0.028882200000000413,676125.7798921039,1386597.9738385382
"::1",50270,"::1",4433,18,7441,10,2441,8,5000,3.173610098,0.031502028999999876,619896.5787251379,1269759.4812067552
"::1",50272,"::1",4433,18,7430,10,2441,8,4989,3.209532015,0.029067967000000028,671804.8083651664,1373057.8406119687
"::1",50274,"::1",4433,18,7429,10,2441,8,4988,3.244595862,0.028048628000000075,696219.4371860166,1422672.0822137857
"::1",50276,"::1",4433,18,7442,10,2441,8,5001,3.2779821350000002,0.028629135999999722,682102.3170241739,1397457.4712977852
"::1",50278,"::1",4433,18,7431,10,2441,8,4990,3.312201434,0.030101931999999998,648729.124761826,1326160.7261620285
"::1",50280,"::1",4433,18,7444,10,2441,8,5003,3.348337646,0.030634931999999893,637442.2505654679,1306482.41686974
"::1",50282,"::1",4433,18,7457,10,2441,8,5016,3.384354779,0.026879848999999734,726492.1763511467,1492865.5291181286
"::1",50284,"::1",4433,18,7442,10,2441,8,5001,3.416864588,0.03352925899999981,582416.6886598988,1193226.4891389406
"::1",50286,"::1",4433,18,7445,10,2441,8,5004,3.457667586,0.03052387000000012,639761.6029684284,1311498.181587061
"::1",50288,"::1",4433,18,7429,10,2441,8,4988,3.4943390389999998,0.025524400000000114,765071.8528153419,1563366.8176333164
"::1",50290,"::1",4433,18,7460,10,2441,8,5019,3.525670217,0.03269821800000017,597219.0900433748,1227956.8262710767
